date,0,1,2,3,4,5,6
12/4/2016,-0.01131026,-0.170515433,-1.028831429,0.624962175,0.171845197,-0.002489985,-0.416339734
12/11/2016,0.184274727,-0.395326191,-0.791059256,0.625038848,0.159699355,-0.000830773,-0.218203289
12/18/2016,0.056632256,-0.404075298,-0.5200656,0.62045185,0.147398908,0.000830061,-0.098827824
12/25/2016,-0.338207766,-0.215597762,-0.224735326,0.611031926,0.134954422,0.002492427,-0.030062078
1/1/2017,0.410169411,0.072799443,0.080609973,0.596609821,0.122376469,0.004156237,1.286721354
1/8/2017,0.194563976,0.287498911,0.380525588,0.577016281,0.109675617,0.005821402,1.555101776
1/15/2017,-0.189514979,0.406611863,0.659566811,0.552082052,0.096862436,0.007487833,1.533096015
1/22/2017,-0.462243739,0.433122445,0.902288931,0.521637877,0.083947495,0.00915544,1.48790845
1/29/2017,-0.430084177,0.366223547,1.09415299,0.485514504,0.070941363,0.010824136,1.597572363
2/5/2017,-0.152745162,0.217605846,1.226529566,0.443542677,0.057854609,0.012493832,1.805281368
2/12/2017,0.341809609,0.022448367,1.30084115,0.39555314,0.044697803,0.014164437,2.119514506
2/19/2017,-0.301418112,-0.179377066,1.320723701,0.34144971,0.031481513,0.015835864,1.228695611
2/26/2017,0.033207894,-0.345903165,1.28939224,0.281557143,0.01821631,0.017508024,1.293978445
3/5/2017,0.247015151,-0.433775595,1.209474046,0.216787934,0.004912763,0.019180827,1.263595126
3/12/2017,0.219387643,-0.456613856,1.083467735,0.148183244,-0.00841856,0.020854185,1.006860391
3/19/2017,-0.168401652,-0.406369048,0.915001303,0.076784234,-0.021767089,0.022528008,0.417775757
3/26/2017,-0.184322052,-0.271821375,0.71259375,0.003632066,-0.035122255,0.024202209,0.249162343
4/2/2017,0.020787992,-0.063496554,0.487387372,-0.070232099,-0.048473488,0.025876697,0.351849921
4/9/2017,0.126745002,0.162527448,0.25187016,-0.1437671,-0.061810219,0.027551385,0.363116675
4/16/2017,0.117963975,0.340370451,0.021449099,-0.215931776,-0.07512188,0.029226183,0.217956051
4/23/2017,0.017581287,0.433299116,-0.191376072,-0.285684966,-0.0883979,0.030901002,-0.083677533
4/30/2017,-0.053290251,0.457156849,-0.376179753,-0.351985508,-0.10162771,0.032575753,-0.393350619
5/7/2017,0.052157219,0.440801258,-0.527216992,-0.41379224,-0.114800742,0.034250348,-0.528601148
5/14/2017,-0.066022511,0.36827239,-0.640901348,-0.470064003,-0.127906425,0.035924698,-0.9006972
5/21/2017,0.026832414,0.139696914,-0.713909935,-0.519759634,-0.140934191,0.037598713,-1.17047572
5/28/2017,0.10703745,-0.170433287,-0.742919869,-0.561837972,-0.15387347,0.039272304,-1.482754845
6/4/2017,-0.115455247,-0.416185453,-0.724515161,-0.59535096,-0.166713694,0.040945384,-1.977275131
6/11/2017,-0.048002642,-0.392295336,-0.657710717,-0.619829105,-0.179444292,0.042617863,-1.854664229
6/18/2017,0.100887181,-0.159410287,-0.552641577,-0.63532061,-0.192054696,0.044289651,-1.394250338
6/25/2017,-0.090305048,0.130742751,-0.422246095,-0.641979827,-0.204534336,0.045960661,-1.182361894
7/2/2017,-0.023444124,0.306020399,-0.279462621,-0.639960154,-0.216873596,0.047630803,-0.806089293
7/9/2017,0.08296047,0.351793453,-0.137229506,-0.6294106,-0.229067248,0.049299988,-0.511653444
7/16/2017,-0.048395592,0.301850938,-0.007299267,-0.61047691,-0.24111333,0.050968128,-0.554466033
7/23/2017,-0.086274691,0.209619486,0.103894743,-0.583304253,-0.253010456,0.052635133,-0.556440038
7/30/2017,-0.093726474,0.122969054,0.193408256,-0.548037794,-0.26475724,0.054300914,-0.535843284
8/6/2017,0.093894295,0.051483631,0.258872817,-0.504822702,-0.276352299,0.055965384,-0.320958874
8/13/2017,0.050038401,-0.01976371,0.298524044,-0.453804144,-0.287794245,0.057628452,-0.355171203
8/20/2017,-0.084721954,-0.102964735,0.312707914,-0.395127286,-0.299081695,0.05929003,-0.509897726
8/27/2017,0.079451789,-0.196754697,0.301200619,-0.32898712,-0.310213263,0.060950029,-0.394352642
9/3/2017,0.041897155,-0.263295165,0.263796222,-0.255902422,-0.321187563,0.06260836,-0.472083413
9/10/2017,-0.006429408,-0.279148031,0.200836597,-0.176939788,-0.332003211,0.064264934,-0.529418906
9/17/2017,-0.076431773,-0.228156229,0.113960667,-0.093433087,-0.342658821,0.065919663,-0.560799581
9/24/2017,-0.054700591,-0.108021347,0.010521746,-0.007287309,-0.353153008,0.067572456,-0.445068052
10/1/2017,0.055068839,0.043566928,-0.09685749,0.079449778,-0.363484386,0.069223226,-0.213033105
10/8/2017,0.094550486,0.179179324,-0.194530165,0.164730404,-0.373651571,0.070871884,-0.058849637
10/15/2017,0.076810518,0.254813656,-0.2688494,0.246506802,-0.383653177,0.07251834,-0.001853262
10/22/2017,0.041576943,0.24670003,-0.308586334,0.322843309,-0.393487819,0.074162506,-0.016791365
10/29/2017,-0.125703122,0.160702817,-0.312505996,0.392463176,-0.403154112,0.075804293,-0.212392945
11/5/2017,0.137140669,0.023513832,-0.283078749,0.455043646,-0.41265067,0.077443612,-0.002587661
11/12/2017,-0.148510168,-0.091839352,-0.223096786,0.510472438,-0.421976109,0.079080374,-0.295869603
11/19/2017,-0.031261505,-0.14653961,-0.135085137,0.55863727,-0.431129042,0.08071449,-0.104663534
11/26/2017,0.138964468,-0.155123903,-0.021302514,0.59942586,-0.440108086,0.082345871,0.204201696
12/3/2017,0.177107604,-0.139329242,0.112222439,0.632725926,-0.448911853,0.083974428,0.417789301
12/10/2017,0.046520071,-0.113916965,0.255347685,0.658425186,-0.45753896,0.085600072,0.474437089
12/17/2017,-0.11640255,-0.081371523,0.397103422,0.676411357,-0.465988021,0.087222715,0.4969754
12/24/2017,-0.186421026,-0.041315088,0.526519848,0.686572157,-0.474257651,0.088842268,0.599940508
12/31/2017,0.184027712,-0.000223625,0.632627158,0.688795759,-0.482346919,0.090458641,1.113338727
1/7/2018,-0.1535111,0.016002637,0.704455551,0.682972686,-0.490257243,0.092071746,0.851734277
1/14/2018,-0.177570095,0.00630348,0.731305116,0.668996047,-0.497992632,0.093681494,0.82472341
1/21/2018,-0.017872249,-0.017458457,0.70428203,0.64693587,-0.505557629,0.095287796,0.905617361
1/28/2018,0.185949291,-0.02043125,0.618455277,0.617567705,-0.512956776,0.096890563,0.98547481
