date,生猪,白萝卜,白条鸡,白条猪,大黄花鱼,豆粕,牛肉,农产品批发价格200指数,羊肉,玉米,进口量(吨),出口量(吨),进口金额(万美元),出口金额(万美元),原始生猪
9/16/2018,12.95053035,1.488052375,15.26812362,18.65793855,43.45042046,3212.739973,58.36848816,105.6769906,57.28532741,1887.735093,46201.83124,6769.751084,7743.342765,2191.021203,14.56714286
9/23/2018,12.9894325,1.48704485,15.29454029,18.69635854,43.44309983,3209.525873,58.45543642,105.8528658,57.42172738,1888.9263,46256.75564,6742.494116,7751.494799,2180.878172,14.40571429
9/30/2018,13.03362749,1.486125396,15.32160873,18.74153131,43.43531535,3206.058503,58.54251967,106.0342473,57.55764709,1890.039506,46334.3955,6713.905131,7766.410312,2170.552315,14.23714286
10/7/2018,13.08322905,1.485272688,15.34938351,18.7937525,43.4271984,3202.369163,58.62988592,106.2207249,57.69325541,1891.082997,46435.33244,6683.967243,7788.358212,2160.068298,14.12571429
10/14/2018,13.13836739,1.484466577,15.37793201,18.8533603,43.41887205,3198.490209,58.71771995,106.4117957,57.82873789,1892.066849,46559.94405,6652.661892,7817.547652,2149.450708,14.20285714
10/21/2018,13.19918436,1.483689652,15.40733089,18.92071572,43.41045312,3194.454013,58.8062377,106.6068956,57.96429863,1893.002897,46708.39734,6619.966782,7854.126676,2138.722816,14.03571429
10/28/2018,13.26582815,1.482928184,15.43765936,18.99617882,43.40204754,3190.292008,58.89567575,106.8054147,58.10015694,1893.904673,46880.67069,6585.854844,7898.188402,2127.905785,14.03571429
11/4/2018,13.33845398,1.482171698,15.46899616,19.08010433,43.39374513,3186.033572,58.98627625,107.0067067,58.23654104,1894.78707,47076.6899,6550.296059,7949.80284,2117.019037,11.76428571
11/11/2018,13.41724029,1.481412643,15.50142169,19.17287635,43.38562348,3181.705588,59.07828312,107.2101223,58.37367886,1895.665749,47296.33755,6513.260615,8009.018281,2106.080624,13.41857143
11/18/2018,13.50241641,1.48064584,15.53502061,19.27495588,43.37775263,3177.332179,59.17194252,107.4150514,58.51180088,1896.556511,47539.42923,6474.722746,8075.857413,2095.107947,13.74142857
11/25/2018,13.59427421,1.479868084,15.56988987,19.38691666,43.37018352,3172.934443,59.267504,107.6209624,58.65113425,1897.474614,47805.72698,6434.662276,8150.323638,2084.118037,13.60142857
12/2/2018,13.69316531,1.479077587,15.60613762,19.50942974,43.36293899,3168.530639,59.36522356,107.8274167,58.79189815,1898.434113,48095.04475,6393.061525,8232.436167,2073.127201,13.65142857
12/9/2018,13.79945585,1.478273362,15.64388204,19.64319459,43.35601239,3164.136612,59.46535735,108.034056,58.9343009,1899.447324,48407.23396,6349.903131,8322.22668,2062.149302,13.94428571
12/16/2018,13.91347362,1.477454379,15.68324335,19.78886087,43.34937878,3159.766226,59.56816133,108.2405653,59.07853488,1900.524648,48742.15978,6305.168464,8419.731851,2051.194444,13.92714286
12/23/2018,14.03547554,1.476619153,15.72433238,19.94695958,43.34300217,3155.4313,59.67388603,108.4466495,59.22477205,1901.674359,49099.73375,6258.848873,8525.004894,2040.272428,13.74
12/30/2018,14.16563944,1.475766725,15.76724288,20.11788462,43.33683769,3151.14274,59.78276352,108.6520434,59.37315495,1902.902332,49480.00381,6210.976727,8638.145637,2029.405638,13.69
1/6/2019,14.30406647,1.47489804,15.81204358,20.30190198,43.33083571,3146.910683,59.89500082,108.8565468,59.5237904,1904.211969,49882.98113,6161.580162,8759.236795,2018.617825,13.76714286
1/13/2019,14.45078764,1.474018491,15.85877259,20.49915311,43.32493273,3142.744718,60.01077648,109.0600565,59.67674916,1905.604004,50308.58235,6110.666397,8888.320844,2007.928336,13.57857143
1/20/2019,14.60577534,1.473136545,15.90743569,20.70965915,43.31905461,3138.653935,60.13023389,109.2625486,59.83204689,1907.076963,50756.60732,6058.222144,9025.393231,1997.349701,12.87571429
1/27/2019,14.76895949,1.472260743,15.95799852,20.93333572,43.31310313,3134.646387,60.25347398,109.4640358,59.98962912,1908.627539,51226.75311,6004.221562,9170.416108,1986.886764,12.02571429
2/3/2019,14.94024533,1.471396929,16.01038489,21.17001375,43.30695245,3130.728075,60.3805516,109.664531,60.14936717,1910.250605,51718.63016,5948.661769,9323.372151,1976.53878,12.02714286
2/10/2019,15.11953625,1.470548656,16.06448688,21.41947393,43.30046368,3126.902047,60.5114865,109.8640968,60.31106536,1911.939252,52231.74011,5891.571608,9484.262395,1966.301846,12.16428571
2/17/2019,15.30674558,1.469720331,16.12018004,21.68147946,43.29348775,3123.166875,60.64628355,110.0629291,60.47448293,1913.68415,52765.45113,5833.017757,9653.087503,1956.173421,12.47
2/24/2019,15.50180934,1.468922681,16.17733024,21.95580128,43.28586902,3119.515527,60.78492734,110.2613841,60.63934981,1915.473007,53318.97213,5773.10629,9829.823878,1946.156027,11.97714286
3/3/2019,15.70468687,1.46817907,16.23579125,22.2422354,43.27745367,3115.936623,60.92737937,110.4599304,60.80537439,1917.290877,53891.38795,5711.979328,10014.39427,1936.260758,11.81142857
3/10/2019,15.91536433,1.467521628,16.29539847,22.54060671,43.26810546,3112.416413,61.0735623,110.6590938,60.97223771,1919.121092,54481.77442,5649.803379,10206.69213,1926.504258,12.71714286
3/17/2019,16.13385112,1.46698608,16.35596285,22.85076158,43.25770403,3108.939918,61.223366,110.859423,61.13959715,1920.946745,55089.28993,5586.76026,10406.60599,1916.907234,14.25142857
3/24/2019,16.36016421,1.466609611,16.41727344,23.17255781,43.24613682,3105.4923,61.37665484,111.0614794,61.30709832,1922.751931,55713.32311,5523.042657,10614.05827,1907.494452,14.56857143
3/31/2019,16.59431559,1.466429831,16.47910336,23.50585454,43.2332964,3102.059771,61.53327568,111.2658067,61.47438766,1924.522254,56353.73882,5458.849647,10829.078,1898.293434,14.49142857
4/7/2019,16.83629779,1.46648313,16.54121762,23.85049693,43.2190846,3098.630146,61.69306582,111.4728914,61.64112754,1926.244728,57010.70524,5394.379078,11051.75971,1889.33188,14.61285714
4/14/2019,17.08607391,1.466803081,16.60338013,24.2063026,43.20341312,3095.195019,61.85585966,111.6831443,61.80700819,1927.907678,57684.59993,5329.82333,11282.23872,1880.636904,14.52571429
4/21/2019,17.3435704,1.467418406,16.66535842,24.5730472,43.18620734,3091.75133,62.02148453,111.8968799,61.97174576,1929.500873,58375.97335,5265.364663,11520.6795,1872.234691,14.45
4/28/2019,17.60866569,1.468351372,16.72692576,24.95045548,43.16741965,3088.30261,62.18976167,112.114306,62.13507969,1931.015764,59085.50185,5201.170212,11767.25755,1864.149852,14.75
5/5/2019,17.88117973,1.469617497,16.78786313,25.33819167,43.14704584,3084.860149,62.36050501,112.3355241,62.29676722,1932.445829,59813.9235,5137.390576,12022.12503,1856.405004,14.91428571
5/12/2019,18.16087617,1.471225438,16.84796254,25.73585933,43.12512348,3081.443289,62.53352621,112.5605354,62.45658099,1933.787158,60561.98297,5074.155345,12285.40068,1849.01891,14.89428571
5/19/2019,18.44746738,1.473176525,16.90702913,26.14300468,43.10171543,3078.078342,62.70864178,112.7892607,62.61431055,1935.03855,61330.35275,5011.566401,12557.15958,1842.003624,14.93142857
5/26/2019,18.74061979,1.475465206,16.96488102,26.55911889,43.07690702,3074.796915,62.88566926,113.0215616,62.76976299,1936.201479,62119.59086,4949.694227,12837.42701,1835.363211,14.92857143
6/2/2019,19.03997298,1.478080017,17.02135095,26.98364138,43.05081233,3071.634027,63.06442574,113.2572449,62.92277142,1937.280322,62930.08841,4888.583513,13126.15635,1829.096319,15.10857143
6/9/2019,19.34513573,1.48100508,17.07628727,27.41595819,43.02357354,3068.626302,63.24473065,113.4960539,63.07319898,1938.282513,63762.0631,4828.254523,13423.22949,1823.196482,15.68857143
6/16/2019,19.655669,1.484221053,17.12954978,27.85539252,42.99536503,3065.80981,63.42640634,113.737664,63.22094051,1939.218322,64615.59212,4768.704984,13728.46707,1817.652588,15.89428571
6/23/2019,19.97107951,1.48770534,17.18100724,28.30120074,42.96637657,3063.218476,63.60928244,113.9816715,63.36592658,1940.100038,65490.63958,4709.91499,14041.63784,1812.450076,16.17142857
6/30/2019,20.29084015,1.491432057,17.23053556,28.75258356,42.93680365,3060.882996,63.79319607,114.2275869,63.50812798,1940.941094,66387.0815,4651.870606,14362.46219,1807.576444,16.12142857
7/7/2019,20.61441635,1.495372303,17.27802426,29.20870838,42.90684281,3058.830454,63.97799357,114.4748486,63.64755574,1941.755353,67304.73077,4594.574246,14690.61831,1803.024018,15.94142857
7/14/2019,20.94129296,1.499495223,17.32337952,29.66874046,42.87668486,3057.084409,64.16353389,114.7228522,63.78426056,1942.556726,68243.28905,4538.053586,15025.73679,1798.7918,16.57142857
7/21/2019,21.27099634,1.503770073,17.36652618,30.13187623,42.84650952,3055.664547,64.34969332,114.9709875,63.9183372,1943.358912,69202.27637,4482.37186,15367.38854,1794.887229,17.26428571
7/28/2019,21.60311002,1.508168344,17.40741007,30.59737106,42.81647651,3054.586795,64.53636758,115.2186528,64.04991613,1944.175573,70181.01285,4427.627188,15715.08285,1791.326023,17.43857143
8/4/2019,21.9372757,1.512664506,17.44599761,31.06455043,42.78672154,3053.863406,64.7234722,115.4652385,64.17916044,1945.02063,71178.71142,4373.921786,16068.28394,1788.125834,17.67428571
8/11/2019,22.27319128,1.517235685,17.48226989,31.53282075,42.75734403,3053.503447,64.91094593,115.7101122,64.3062689,1945.908297,72194.48882,4321.348819,16426.41863,1785.303155,18.54285714
8/18/2019,22.61060065,1.521861092,17.51622018,32.00166913,42.72839979,3053.512916,65.09875008,115.9526168,64.43148086,1946.852942,73227.34765,4269.984875,16788.87684,1782.871044,20.26428571
8/25/2019,22.94926721,1.526523281,17.5478519,32.47064934,42.69990717,3053.894806,65.28687054,116.1920907,64.55507966,1947.869154,74276.12983,4219.886313,17155.00388,1780.837322,22.03714286
9/1/2019,23.28895689,1.531210827,17.57717963,32.93935693,42.67184757,3054.648924,65.47531503,116.4278697,64.67739093,1948.97211,75339.39338,4171.096818,17524.06532,1779.203237,23.64428571
9/8/2019,23.62943051,1.535917636,17.60422791,33.40740587,42.64417321,3055.771103,65.66410685,116.6592808,64.79876835,1950.177618,76415.44927,4123.651547,17895.25863,1777.964622,24.44142857
9/15/2019,23.97043192,1.540642784,17.62903026,33.87440916,42.61680701,3057.252056,65.85327602,116.8856692,64.91957366,1951.501463,77502.43697,4077.576915,18267.73905,1777.112407,24.90857143
9/22/2019,24.31168537,1.545389615,17.65162866,34.33996719,42.5896506,3059.076366,66.04285022,117.1064535,65.04015705,1952.958914,78598.397,4032.888675,18640.64426,1776.632936,25.23
9/29/2019,24.65289833,1.550165343,17.6720705,34.80366594,42.56259547,3061.222349,66.232853,117.3211884,65.16083459,1954.564116,79701.36853,3989.592111,19013.13021,1776.508994,25.56571429
10/6/2019,24.99376334,1.554980524,17.69040893,35.26507884,42.53553805,3063.66294,66.42330364,117.5295858,65.28188086,1956.329629,80809.52179,3947.692698,19384.42965,1776.723758,25.90714286
10/13/2019,25.33395956,1.559847634,17.70670021,35.72376381,42.50837761,3066.367711,66.61421202,117.7314956,65.40352392,1958.266034,81921.18122,3907.198255,19753.86324,1777.26219,28.11571429
10/20/2019,25.67314678,1.564780843,17.72100033,36.17925254,42.48100884,3069.30539,66.80557736,117.9268867,65.52593661,1960.38168,83034.80482,3868.119337,20120.83363,1778.111842,30.70714286
10/27/2019,26.01094155,1.569795714,17.73336229,36.63102399,42.45332567,3072.444988,66.99738545,118.1158315,65.64922547,1962.68254,84148.95155,3830.466299,20484.81792,1779.262217,33.29
11/3/2019,26.34687956,1.574908119,17.74383202,37.07847461,42.42523258,3075.755639,67.18959933,118.2984793,65.77342636,1965.172156,85262.16591,3794.237398,20845.33682,1780.699712,35.31857143
11/10/2019,26.68040433,1.580132092,17.75244077,37.52088564,42.39665346,3079.206753,67.38215888,118.4750211,65.89851115,1967.851749,86372.97882,3759.415256,21201.9506,1782.40665,34.89
11/17/2019,27.01085159,1.585476452,17.75920154,37.95739411,42.36753495,3082.768083,67.57497734,118.645643,66.02438912,1970.720678,87479.92413,3725.96666,21554.25817,1784.3615,32.81428571
11/24/2019,27.33745548,1.590943201,17.76410179,38.3869912,42.33784211,3086.410454,67.76793726,118.8104826,66.15090604,1973.777363,88581.54759,3693.846227,21901.90122,1786.54003,31.00857143
12/1/2019,27.6593743,1.596527697,17.76710461,38.80854702,42.30756501,3090.106122,67.96088991,118.9696214,66.2778482,1977.019943,89676.32382,3663.009097,22244.5566,1788.916888,30.14
12/8/2019,27.97573234,1.602221859,17.76815452,39.22086732,42.27672315,3093.829312,68.15366022,119.1231151,66.40494571,1980.446587,90762.57481,3633.408089,22581.90941,1791.462268,31.23
12/15/2019,28.28565953,1.608017521,17.76718571,39.62275541,42.24536207,3097.556541,68.34605251,119.2710237,66.53187697,1984.055369,91838.45459,3604.994962,22913.63889,1794.139629,31.30142857
12/22/2019,28.58832544,1.613908947,17.76413064,40.01307063,42.21354884,3101.266661,68.53785556,119.4134336,66.65828195,1987.844184,92901.97404,3577.726576,23239.41967,1796.905638,31.14
12/29/2019,28.88297354,1.619894936,17.75892882,40.39076892,42.18136941,3104.94107,68.72884579,119.5504871,66.78377219,1991.810984,93951.12204,3551.573501,23558.94647,1799.712324,31.24428571
1/5/2020,29.16895146,1.625980017,17.75152969,40.754934,42.1489137,3108.564535,68.91879258,119.6823983,66.90795023,1995.954161,94984.36307,3526.525857,23872.06347,1802.519208,32.01571429
1/12/2020,29.44571746,1.632173898,17.74189173,41.10479487,42.1162751,3112.125849,69.10745724,119.8094526,67.0304269,2000.272969,96000.70244,3502.598382,24178.768,1805.298191,33.35857143
1/19/2020,29.71283962,1.638491621,17.72998133,41.43972812,42.08354178,3115.617914,69.2945875,119.9320121,67.15084714,2004.767276,96999.60565,3479.833786,24479.16799,1808.036748,33.63285714
1/26/2020,29.96998402,1.64495336,17.71577085,41.75924558,42.05079772,3119.037759,69.47992503,120.0505073,67.26891125,2009.4373,97980.88803,3458.301978,24773.43755,1810.736795,33.87714286
2/2/2020,30.21691025,1.651582145,17.6992432,42.06298418,42.01814186,3122.387243,69.66321981,120.1654519,67.38439166,2014.284004,98944.46275,3438.071595,25061.73758,1813.399673,33.97857143
2/9/2020,30.4534666,1.658404909,17.68040232,42.35069751,41.98567997,3125.674916,69.84425668,120.2774321,67.49715054,2019.309755,99890.34571,3419.195228,25344.22282,1816.020695,34.26285714
2/16/2020,30.67957119,1.665453273,17.65927113,42.62223841,41.95352574,3128.919445,70.02285075,120.3870569,67.60713761,2024.519981,100818.7266,3401.700815,25621.07236,1818.587283,34.94285714
2/23/2020,30.89517414,1.672760817,17.63588963,42.87753015,41.92179824,3132.151136,70.1988454,120.4948959,67.71437985,2029.924368,101729.9954,3385.590289,25892.50146,1821.079839,35.14
3/1/2020,31.10022519,1.680358665,17.61031887,43.11653699,41.89063366,3135.40991,70.37210607,120.6014283,67.81896683,2035.536369,102624.6832,3370.854505,26158.73912,1823.477561,34.34142857
3/8/2020,31.29465134,1.688274015,17.58264556,43.33923925,41.86017398,3138.742131,70.54251559,120.7070305,67.92102798,2041.372209,103503.2167,3357.480149,26419.95115,1825.765493,34.06142857
3/15/2020,31.47835925,1.696529729,17.55299166,43.54563814,41.83059242,3142.197304,70.70998584,120.8120126,68.02072674,2047.449702,104365.7602,3345.448358,26676.19977,1827.934548,33.94
3/22/2020,31.65124237,1.705142191,17.52151796,43.73575234,41.80209211,3145.825261,70.87445181,120.9166104,68.11825935,2053.787137,105212.1576,3334.73061,26927.43441,1829.979662,33.65571429
3/29/2020,31.81317307,1.714116719,17.48841757,43.90958751,41.77488721,3149.674115,71.03587008,121.0209451,68.21385626,2060.40282,106041.8965,3325.28092,27173.48914,1831.896802,32.72857143
4/5/2020,31.96401799,1.723445238,17.4539032,44.06713634,41.74918463,3153.787801,71.19421491,121.1250193,68.30777849,2067.314934,106854.5121,3317.037778,27414.20268,1833.681753,32.04285714
4/12/2020,32.10364566,1.733106375,17.41819881,44.20838746,41.72517924,3158.203191,71.34947186,121.2287203,68.4003106,2074.540804,107649.6111,3309.926202,27649.42954,1835.329486,31.50857143
4/19/2020,32.23193073,1.743066397,17.38153259,44.33333432,41.70305672,3162.947355,71.50164201,121.3318081,68.49176096,2082.096328,108426.7683,3303.858942,27879.0184,1836.833306,31.39
4/26/2020,32.34875598,1.753280954,17.34413578,44.44198149,41.68299065,3168.035401,71.65074603,121.4339113,68.58246998,2089.995191,109185.4682,3298.740302,28102.80003,1838.185886,30.86285714
5/3/2020,32.45400477,1.763696961,17.3062376,44.53434645,41.66513685,3173.471032,71.79682366,121.5345377,68.67281008,2098.248436,109925.2092,3294.476596,28320.62089,1839.385149,32.07
5/10/2020,32.54755897,1.774255607,17.26805996,44.61045753,41.64962031,3179.248171,71.93993285,121.6331164,68.76317763,2106.863776,110645.5606,3290.982847,28532.35347,1840.436346,31.52714286
5/17/2020,32.62932465,1.78489645,17.22981651,44.67037647,41.63652797,3185.352352,72.08014808,121.7290437,68.85397492,2115.845065,111346.2017,3288.189115,28737.89939,1841.35309,29.23857143
5/24/2020,32.69925468,1.795559675,17.19171381,44.71422369,41.62590926,3191.762556,72.21756106,121.8217177,68.94559917,2125.192182,112026.8867,3286.041362,28937.17855,1842.156123,28.02428571
5/31/2020,32.7573503,1.806187469,17.15395561,44.74218857,41.61777279,3198.453829,72.35227919,121.910573,69.03843538,2134.901137,112687.2089,3284.483245,29130.08759,1842.864471,29.24571429
6/7/2020,32.80366599,1.816724233,17.1167452,44.75453566,41.61211328,3205.400381,72.4844208,121.995107,69.13284936,2144.964574,113326.5562,3283.454416,29316.48943,1843.493426,30.57142857
6/14/2020,32.83830574,1.827117149,17.08029084,44.75160151,41.60892061,3212.577954,72.61412463,122.0748801,69.22918823,2155.372607,113944.1298,3282.894335,29496.21427,1844.055061,31.81
6/21/2020,32.86142142,1.837316138,17.04480096,44.73378953,41.60818742,3219.965304,72.74154537,122.1495175,69.32777321,2166.114248,114538.9615,3282.746801,29669.06008,1844.558911,33.35571429
6/28/2020,32.87319528,1.847273538,17.0104798,44.70155752,41.60992137,3227.54522,72.86684953,122.2187119,69.42889386,2177.178148,115109.975,3282.959776,29834.80496,1845.01272,34.29571429
7/5/2020,32.87380365,1.856945133,16.9775198,44.65539132,41.61412051,3235.304272,72.99021071,122.2822378,69.53280073,2188.552557,115656.0308,3283.482615,29993.23111,1845.425018,35.73285714
7/12/2020,32.86338671,1.866292056,16.94609925,44.59577612,41.62077093,3243.231774,73.1118033,122.3399663,69.63970168,2200.225246,116175.9688,3284.263189,30144.13451,1845.804297,37.4
7/19/2020,32.8420316,1.875281763,16.91638133,44.52316409,41.62986464,3251.318874,73.2317971,122.3918498,69.74975031,2212.183284,116668.6409,3285.243884,30287.32968,1846.156682,37.81857143
7/26/2020,32.80976503,1.883887093,16.88851184,44.43794499,41.6413977,3259.557362,73.35035555,122.437897,69.86303305,2224.412789,117132.9281,3286.355826,30422.65113,1846.481848,37.11857143
8/2/2020,32.76656699,1.892084138,16.86261658,44.34043076,41.65537963,3267.939251,73.46762785,122.4781417,69.97955997,2236.89859,117567.719,3287.511009,30549.95792,1846.765461,37.21857143
8/9/2020,32.71236666,1.899851181,16.83879729,44.23082421,41.67183792,3276.456158,73.5837364,122.5126173,70.09925467,2249.623601,117971.9497,3288.607385,30669.14659,1846.980732,37.56285714
8/16/2020,32.64705069,1.907168176,16.81712689,44.10921634,41.69081039,3285.0992,73.69877411,122.5413715,70.22194754,2262.56859,118344.683,3289.537071,30780.1722,1847.092464,36.99428571
8/23/2020,32.57048289,1.914017149,16.79765189,43.97561138,41.71234476,3293.858987,73.81280375,122.5644909,70.34738137,2275.711894,118685.1231,3290.197357,30883.04621,1847.061999,37.11428571
8/30/2020,32.4825174,1.920382744,16.78038995,43.82995408,41.73649869,3302.725871,73.9258616,122.5821252,70.47521823,2289.029391,118992.5685,3290.512793,30977.80163,1846.857973,37.15285714
9/6/2020,32.38299422,1.926252842,16.76532928,43.67213862,41.76331246,3311.690661,74.03796102,122.5945027,70.60504407,2302.494735,119266.429,3290.443446,31064.49218,1846.459998,36.87428571
9/13/2020,32.27173197,1.931619297,16.75243074,43.50200395,41.7928023,3320.745188,74.14909434,122.6019026,70.73638079,2316.079799,119506.2183,3289.982363,31143.19128,1845.857683,36.38
9/20/2020,32.14852063,1.936477857,16.74162817,43.3193221,41.82496819,3329.882538,74.25922972,122.6046045,70.86869857,2329.755231,119711.5003,3289.150829,31213.9758,1845.048534,35.42857143
9/27/2020,32.01311093,1.940827344,16.73282728,43.12377721,41.85979088,3339.09597,74.3683079,122.6028264,71.00142852,2343.491263,119881.8142,3287.992912,31276.90058,1844.035329,34.05285714
10/4/2020,31.86520928,1.94466764,16.72590275,42.9149569,41.89722209,3348.377697,74.47623983,122.5966829,71.13397148,2357.258377,120016.5523,3286.564399,31331.94731,1842.821855,33.49285714
10/11/2020,31.70450113,1.947999066,16.72069859,42.69238588,41.93718684,3357.718374,74.58291111,122.5862,71.26570417,2371.027719,120114.9891,3284.929374,31379.03171,1841.411449,32.52714286
10/18/2020,31.53069098,1.950822884,16.71703536,42.45559886,41.9795861,3367.107122,74.68818401,122.5713538,71.39599431,2384.771157,120176.3518,3283.160375,31418.02285,1839.806734,30.40571429
10/25/2020,31.34355292,1.95314247,16.7147223,42.20423347,42.02429773,3376.531461,74.79190288,122.5521249,71.52422053,2398.461221,120199.8853,3281.338811,31448.75903,1838.009535,29.72285714
11/1/2020,31.14298184,1.95496518,16.71356917,41.93809809,42.07116822,3385.977855,74.89390984,122.5285409,71.64979121,2412.070997,120185.0076,3279.557004,31471.08542,1836.022866,28.98428571
11/8/2020,30.92900729,1.956305788,16.71339919,41.65718915,42.12001097,3395.432137,74.99404595,122.5007114,71.77215855,2425.574264,120131.3692,3277.915848,31484.87178,1833.8504,29.66857143
11/15/2020,30.70179594,1.957191976,16.71405367,41.36168569,42.17061436,3404.879768,75.09215734,122.4688645,71.89082667,2438.945559,120038.8844,3276.522164,31490.01826,1831.495252,29.57142857
11/22/2020,30.46165063,1.957666711,16.71539512,41.05191972,42.22275668,3414.305155,75.1881016,122.4333855,72.00536317,2452.159915,119907.7675,3275.487404,31486.46392,1828.960643,29.56571429
11/29/2020,30.20901118,1.957788011,16.7173033,40.72836837,42.27620628,3423.692169,75.28175228,122.3948371,72.11540511,2465.19347,119738.5982,3274.922833,31474.20575,1826.254492,30.15571429
12/6/2020,29.94444672,1.957622848,16.7196716,40.39165662,42.3307249,3433.024518,75.37299924,122.3539373,72.22066126,2478.024314,119532.2296,3274.930523,31453.26326,1823.389424,32.53142857
12/13/2020,29.66864775,1.957242307,16.72240863,40.04255155,42.3860725,3442.285698,75.46174598,122.3115612,72.32091781,2490.633189,119289.7234,3275.597622,31423.65776,1820.382996,33.09
12/20/2020,29.38240472,1.95671746,16.72544023,39.68193582,42.44201833,3451.460138,75.54790848,122.2687052,72.41602633,2503.00388,119012.2253,3276.987842,31385.37116,1817.256225,33.64285714
12/27/2020,29.08658048,1.956115981,16.72870777,39.3107701,42.49833699,3460.534785,75.63141134,122.2264118,72.50588672,2515.123353,118700.8562,3279.137351,31338.31661,1814.030642,34.07428571
1/3/2021,28.78207178,1.955498766,16.73216825,38.9300533,42.55482235,3469.499551,75.71218084,122.1856681,72.59043531,2526.981757,118356.6035,3282.075705,31282.34165,1810.724212,35.63571429
1/10/2021,28.46978413,1.954916758,16.73579947,38.54079642,42.61129549,3478.347559,75.79014919,122.1473282,72.66963704,2538.572321,117980.3509,3285.829348,31217.25585,1807.350352,36.36857143
1/17/2021,28.15061344,1.954408518,16.73960406,38.14400393,42.66759327,3487.07416,75.8652607,122.1120655,72.74348191,2549.890822,117572.9595,3290.418127,31142.86915,1803.9184,35.98
1/24/2021,27.82543484,1.953999913,16.74361312,37.74066354,42.72356442,3495.67553,75.93748075,122.0803618,72.81198834,2560.934664,117135.2512,3295.852125,31058.99442,1800.435178,35.49285714
1/31/2021,27.4950911,1.953709153,16.74788432,37.33173716,42.77906375,3504.148205,76.00679555,122.0525074,72.87520462,2571.701682,116667.8468,3302.131423,30965.39206,1796.913022,34.24714286
2/7/2021,27.16038953,1.953545627,16.75249348,36.91814898,42.83395835,3512.488444,76.0731932,122.028602,72.93320309,2582.189185,116171.1545,3309.255584,30861.77033,1793.372018,32.32714286
2/14/2021,26.82210678,1.953507455,16.75752297,36.500779,42.88812049,3520.691125,76.13666129,122.0085801,72.98606718,2592.393707,115645.3242,3317.225127,30747.77801,1789.838332,31.20571429
2/21/2021,26.48100208,1.953581362,16.7630555,36.08046939,42.94142527,3528.750094,76.19718562,121.9922732,73.03388123,2602.311508,115090.3277,3326.039931,30623.03421,1786.341223,30.99142857
2/28/2021,26.13782311,1.953744522,16.76917075,35.65803296,42.99373219,3536.65902,76.25474675,121.9795053,73.07673032,2611.939167,114506.3891,3335.695693,30487.25757,1782.909945,28.54857143
3/7/2021,25.7933023,1.953968177,16.77593837,35.23425765,43.04490681,3544.411627,76.30934542,121.9701195,73.11472497,2621.273457,113893.9903,3346.177232,30340.28035,1779.567344,29.30714286
3/14/2021,25.44814832,1.954221129,16.78340956,34.80990107,43.09480394,3552.002905,76.36100031,121.963923,73.14800121,2630.311065,113253.8366,3357.459368,30182.04472,1776.329085,28.43571429
3/21/2021,25.10303577,1.954471478,16.79161291,34.3856805,43.14326845,3559.431584,76.40975738,121.9606581,73.1767214,2639.048662,112586.7182,3369.508037,30012.57163,1773.20379,27.82571429
3/28/2021,24.75860732,1.95468862,16.80055307,33.96228231,43.19016107,3566.702509,76.45567844,121.9600315,73.20105776,2647.482927,111893.361,3382.280867,29831.92402,1770.193886,26.75142857
4/4/2021,24.41546888,1.954846071,16.81021602,33.54036282,43.23537682,3573.831059,76.49883597,121.961767,73.22117898,2655.610681,111174.3554,3395.734606,29640.16847,1767.301232,25.26571429
4/11/2021,24.07418883,1.954923273,16.82057414,33.12055134,43.27884659,3580.846105,76.53932205,121.965652,73.23724722,2663.430006,110430.1814,3409.827474,29437.37615,1764.528062,22.93571429
4/18/2021,23.73529671,1.954906782,16.83159078,32.7034552,43.32052697,3587.790594,76.57725278,121.9715963,73.24941455,2670.940574,109661.2599,3424.519493,29223.63506,1761.876103,22.88142857
4/25/2021,23.39928144,1.954791918,16.84322712,32.28966382,43.36039781,3594.721811,76.61276533,121.9796651,73.25780729,2678.143787,108867.9778,3439.772012,28999.05788,1759.34557,23.35571429
5/2/2021,23.06660688,1.954583134,16.85544891,31.87974679,43.39845805,3601.70803,76.64601552,121.9900807,73.26252139,2685.043145,108050.6802,3455.543944,28763.77862,1756.932921,22.61142857
5/9/2021,22.73770948,1.954292795,16.86822762,31.47424611,43.43472576,3608.822319,76.6771729,122.003166,73.2636247,2691.64444,107209.6574,3471.791352,28517.94974,1754.630521,21.53857143
5/16/2021,22.4129704,1.953938259,16.88153545,31.07364704,43.46925602,3616.13838,76.70640255,122.0192697,73.26116228,2697.95594,106345.1495,3488.469389,28261.74508,1752.427735,19.45285714
5/23/2021,22.09269744,1.953538523,16.89534388,30.6783531,43.50213824,3623.726709,76.73386811,122.0387129,73.25515697,2703.987845,105457.331,3505.535278,27995.35896,1750.31211,18.80285714
5/30/2021,21.77712513,1.953109792,16.90961598,30.28868168,43.53348917,3631.651593,76.759736,122.0617366,73.24560015,2709.751718,104546.3577,3522.95678,27719.01497,1748.272879,18.22285714
6/6/2021,21.46642373,1.952662204,16.92430437,29.90486513,43.56343803,3639.96951,76.78417568,122.0884655,73.23244452,2715.259634,103612.4505,3540.709524,27432.97745,1746.300889,16.89428571
6/13/2021,21.16072033,1.952198235,16.93934821,29.52706317,43.59211977,3648.726977,76.80734866,122.1189036,73.21559961,2720.523281,102655.9119,3558.773598,27137.55491,1744.387501,15.44
