date,白萝卜,白条鸡,白条猪,大黄花鱼,豆粕,牛肉,农产品批发价格200指数,sz,羊肉,玉米,进口量(吨),出口量(吨),进口金额(万美元),出口金额(万美元)
2021-09-05,0.0870424879656176,0.134395637503327,1.06348095387002,0.0234724474044419,6.35960655452812,-0.391728131487037,-2.34447806708399,1.28296661199656,-0.769143868063149,51.7505914256746,-5415.08820075844,-23.79843721667,-2523.53326839289,41.5754220350203
2021-09-12,0.110997007068994,0.211664601144224,1.29558376050427,0.389120295851302,25.4625011721408,-0.251520958837249,-1.96260902325746,1.10804300389713,-0.934437301348561,39.9372240338449,-5303.01027664104,-23.0574170019008,-2497.21441908356,43.013022373331
2021-09-19,0.118791984669025,0.216986057187696,1.19274891680098,0.368290138411383,48.9976104916508,-0.144384519925131,-2.84489883291045,0.827010124531415,-1.07723267385752,20.2479031155397,-5186.93141933686,-22.4445190430024,-2469.54290659107,44.4597344579085
2021-09-26,0.125397279267617,0.144474526134086,1.01807493614742,0.507460295711259,85.8732526693065,0.0330979741075111,-3.62045144214325,0.56553048960328,-1.02209483269456,8.19268474800969,-5066.75985595583,-21.9608251692699,-2440.49278846582,45.9159775637184
2021-10-03,0.129006237317395,0.0752129236515443,0.876894946507205,0.35545629726754,161.753359824976,-0.113992784034162,-3.83968951969031,0.379259184742095,-1.14708660968353,-9.48713781182095,-9734.84517150187,-281.277575697732,-3176.17706178972,-58.2102811069738
2021-10-10,0.143453880636449,0.0971823445488622,1.1504749449195,0.82819316499952,166.865360985107,-0.0198697309133381,-3.0720691444311,0.678418756561465,-1.20643183148219,-28.351211283067,-9606.22004586429,-281.057983504664,-3144.29027508732,-56.7335655730707
2021-10-17,0.219681953030539,0.103390077992427,1.89128662035353,0.413697734249585,144.250395925253,0.233413652343348,-1.93688746911658,1.20812166526559,-1.10641021187343,-46.2701676006344,-9473.24603657501,-280.97454088326,-3110.9463466903,-55.2456189237839
2021-10-24,0.226959162943162,0.294298237764837,2.91494282928773,0.624763045982827,196.05210551725,0.254264926037551,-0.797468210921293,2.13263746595945,-0.967250868070755,-44.7808465082952,-9335.85808792192,-281.030967106875,-3076.12210318366,-53.7455879997815
2021-10-31,0.249916582338712,0.320682624302342,3.26912174368966,-0.119249943331924,213.864339229109,0.414925395753967,0.0541552467859965,2.43738996508449,-0.946441250586466,-32.0499155796287,-7817.18063734968,-159.811340538334,-1960.05487269535,60.4210236498804
2021-11-07,0.106849291179514,0.278317004386562,3.30447238452501,-0.357196030795251,208.788494551773,0.360984357069196,-0.98911019783639,2.45638767460424,-1.037734295901,-17.8511580112907,-3344.90040449216,456.507652460358,-974.654253761021,265.058642268001
2021-11-14,0.0441393668100128,0.254454213817731,2.93117824696038,-0.585430590195719,210.229013094547,0.371103076931009,-0.983596590559325,2.22599471397438,-1.05222383644871,-2.4296710547763,-3194.00619096718,456.00372699501,-935.286856946987,266.599565914756
2021-11-21,-0.0337699589964987,0.15673639502183,2.1908436952928,-0.574241582730802,200.42362478393,0.401180133057562,-1.11658243617356,1.9871549725199,-0.915135783330841,-7.34139238423578,-3038.55669993073,455.339681195096,-894.379665820134,268.154944729649
2021-11-28,-0.0724627608261812,0.0952802061929355,2.06623826693586,-0.772172744136459,155.403268844575,0.55079755481041,-0.65445811224466,1.87153098117983,-0.684219187627894,-5.21317898896825,-1663.73344859988,723.681637202316,-318.843235811084,413.965527590783
2021-12-05,-0.0775880556029703,0.164806646543382,2.39769364120453,-0.300427722997386,125.383436602524,0.581133612850048,0.309730292560001,2.23201131700214,-0.350739268923323,8.1981855854516,3206.48529790682,2385.43754120134,1535.51148748915,1001.73730951035
2021-12-12,-0.056702794411962,0.231841430690233,2.63474891895027,-0.129260672484042,76.3921582771185,0.74654605212436,1.2219593473931,2.13871042843352,-0.139254149936392,10.3581335487124,3375.51995733472,2384.27724798871,1581.03819940741,1003.33663156025
2021-12-19,-0.063923064332438,0.196673968073747,2.31307605713337,0.0854070557204026,39.9891894231044,0.722585957680163,1.95520839681578,1.50882485336249,0.320362044432322,3.02618139016169,3548.97240927235,2382.95537592119,1628.07676298837,1004.95113198289
2021-12-26,-0.0441983916731852,0.104104991009144,1.83433300252901,0.26191177779945,6.82512952745547,0.489769049928039,2.49911601747521,0.99845724738179,0.709558089698366,-4.86559528525005,3726.74147855197,2381.47791029174,1676.59887416923,1006.58118122842
2022-01-02,-0.0383880016526891,-0.0607094460357768,1.83361563620616,0.529831853563843,-7.78083730997446,0.591665300466426,3.5818602696398,1.52411952323577,0.902491536927307,-19.1387618621767,421.520651904917,-1047.49466409055,1098.29743442886,-517.351370448963
2022-01-09,-0.0278310373194695,-0.0416590223136266,1.97499215255037,0.367462472097429,-19.0959467955419,0.805349510914214,5.11464473991471,1.17845684436534,0.901728676376603,-15.7993319586084,1028.43542516866,-1985.232877796,1221.01642609006,-795.106108232611
2022-01-16,0.016682379543814,0.0242897407772282,1.83224696956843,0.250663349681205,16.6163058538815,1.07566176066002,6.91841097228922,0.59027007978096,1.33522797527774,11.8858039452519,1218.34168056922,-1987.1498469297,1273.74702888131,-793.431265844883
2022-01-23,0.0796395715474751,0.244420481666443,1.70675165319248,0.135538400383257,-0.93780646599729,1.40127354282144,9.49574203419834,0.571019533251929,1.8763955500874,18.2009301588405,1411.98273716945,-1989.21740483043,1327.78435064473,-791.746650393842
2022-01-30,0.206907949696355,0.319381960533061,1.90627626371759,-0.397602966506473,-58.1004135072489,1.27060745129863,11.7355916093739,0.568528881332144,2.0345578060101,2.1205637804596,-1720.2333002003,-1998.27807717793,391.937210980413,-770.569127223614
2022-02-06,0.186615984816298,0.424409608881368,1.79914554575522,0.279315181611754,-98.3521280702294,1.45047095491856,12.3298966292631,0.216588190844413,2.36505437488863,-3.25134607183487,-11967.3639087794,-629.776064841272,-2693.06320168011,-260.672500145343
2022-02-13,0.219470441859341,0.320105814546033,1.71153524007074,0.77065892508414,-41.4098734496381,1.21854857632197,12.7329845774912,-0.045756306157894,1.95442502580336,0.946080561625517,-11763.2949206542,-632.329926200576,-2635.34148794236,-258.980177872038
2022-02-20,0.154166255469695,0.135119472171495,1.0972760843554,0.819580913833494,-13.960850068955,1.67205094483854,10.7989470035445,-0.0481660942471128,2.28231997637071,-16.3419252443302,-11555.910864247,-635.059940734831,-2576.43721291291,-257.292195813307
2022-02-27,0.0307617586366309,0.118110655191091,-0.220918003776262,-0.00910134014013049,-18.6777044423506,1.0099996936406,8.22612652158354,-0.726257874449365,2.02536703145139,-18.0971791959389,-3843.84932192263,-476.043947750394,-662.424320970403,-192.880773030474
2022-03-06,-0.0621062482792019,-0.000241409034854984,-0.677485760378186,0.195476702765161,-4.38889157819292,0.853596856324171,7.31430383790833,-0.528927037077312,2.06770190141125,-22.6811392607288,8163.0638625259,-286.983045545818,2131.82353757793,-114.124288100897
2022-03-13,-0.0722558335193117,-0.00256153181647395,-0.838365400823057,-0.232201397592548,12.5587905417775,1.01274498066763,6.64808920511959,-0.673252131698869,2.14395800914777,-7.05237408192923,8380.22575514929,-290.285414599956,2194.23985373478,-112.466037017918
2022-03-20,-0.0602767364749796,-0.0904380929041305,-1.07763132343394,-0.268855981648932,16.5094732774545,0.760372876525011,6.00719967136266,-0.911892145353633,2.00983370066492,-14.6243249820119,8600.61009121087,-293.793521777749,2257.81941923414,-110.82363013024
2022-03-27,-0.038699968678886,-0.0102884519837125,-1.25271172163238,-0.580120962429857,27.7322230512436,0.579858825732364,5.54176403850184,-1.1249051968286,1.6863003641612,-24.0955163785192,8824.2119699218,-297.513147025447,2322.5608637861,-109.199616371751
2022-04-03,-0.00254305071381537,-0.0123309749436117,-1.56294493518313,-0.482101589820409,-4.52412142614348,0.469916115367314,5.0744935187415,-1.4984355823286,1.48222964012235,-28.1270439417042,6674.86014148375,-63.0073082449253,1445.59357660391,-28.7277572329207
2022-04-10,-0.00625235042994072,-0.0800427428830226,-2.22375181556862,-0.54669573585397,-73.8033507778648,-0.0213019156164355,4.00858411659412,-2.03071973218149,1.2243880872868,-48.5490269705797,6475.26999194105,-42.1040811191703,1409.17218461963,-16.7390893583524
